switchgear_id;switchgear_name;element_id;element_name;component_id;component_name;switchgear_status;conditions
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;9;ЗН-110 ТР;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110 Т-2 (нормальный режим работы):
• ТР – 110 Т – 2 (00AEE08GS013) отключен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;10;ШР-110-1;Нормальное условие работы;"Условия управления разъединителем ШР-110-1 Т-2 (нормальный режим работы):
• ЗН – 110 - 1 С.Ш. (00AEE00GS021) отключен.
• ЭВ – 110 Т – 2 (00AEE08GS001) отключен.
• ШР – 110 – 2 Т – 2 (00AEE08GS012) отключен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) отключен. 
• ЗН – 110 ЭВ Т – 2 (00AEE08GS024) отключен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;11;ШР-110-1;При перефиксации;"Условия управления разъединителем ШР-110-1 Т-2 (при перефиксации):
• ШР – 110 – 1 ШСЭВ (00AEE03GS011) включен.
• ШР – 110 – 2 ШСЭВ (00AEE03GS012) включен.
• ШСЭВ 110 (00AEE03GS001) включен.
• ШР – 110 – 2 Т – 2 (00AEE08GS012) включен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) отключен. 
• ЗН – 110 ЭВ Т – 2 (00AEE08GS024) отключен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;12;ШР-110-1;В ремонте;"Условия управления разъединителем ШР-110-1 Т-2 (разъединитель в ремонте):
• ЗН – 110 - 1 С.Ш. (00AEE00GS021) включен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) включен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;13;ШР-110-1;С принудительной деблокировкой;"Условия управления разъединителем ШР-110-1 Т-2 (с деблокированием):
• Яч.08 шкаф управления  ЭВ Т – 2 ключ S211 введен в положение без блокировки.
• Яч.08 шкаф управления  ЭВ Т – 2 ключ S210 введен в положение местное."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;14;ШР-110-2;Нормальное условие работы;"Условия управления разъединителем ШР-110-2 Т-2 (нормальный режим работы):
• ЗН – 110 - 2 С.Ш. (00AEE00GS023) отключен.
• ЭВ – 110 Т – 2 (00AEE08GS001) отключен.
• ШР – 110 – 1 Т – 2 (00AEE08GS011) отключен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) отключен. 
• ЗН – 110 ЭВ Т – 2 (00AEE08GS024) отключен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;15;ШР-110-2;При перефиксации;"Условия управления разъединителем ШР-110-2 Т-2 (при перефиксации):
• ШР – 110 – 1 ШСЭВ (00AEE03GS011) включен.
• ШР – 110 – 2 ШСЭВ (00AEE03GS012) включен.
• ШСЭВ 110 (00AEE03GS001) включен.
• ШР – 110 – 1 Т – 2 (00AEE08GS011) включен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) отключен. 
• ЗН – 110 ЭВ Т – 2 (00AEE08GS024) отключен ."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;16;ШР-110-2;В ремонте;"Условия управления разъединителем ШР-110-2 Т-2 (разъединитель в ремонте):
• ЗН – 110 – 2 С.Ш. (00AEE00GS021) включен.
• ЗН – 110 ШР Т – 2 (00AEE08GS022) включен."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;17;ШР-110-2;С принудительной деблокировкой;"Условия управления разъединителем ШР-110-2 Т-2 (с деблокированием):
• Яч.08 шкаф управления  ЭВ Т – 2 ключ S211 введен в положение без блокировки.
• Яч.08 шкаф управления  ЭВ Т – 2 ключ S210 введен в положение местное."
2;КРУЭ-110кВ;7;ЭВ-110 Т-2;18;ЗН-110 ШР;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110 ШР Т-2 (нормальный режим работы):
• ШР – 110 – 1 Т – 2 (00AEE08GS011) отключен.
• ШР – 110 – 2 Т – 2 (00AEE08GS012) отключен.
• ТР – 110 Т – 2 (00AEE08GS013) отключен."
2;КРУЭ-110кВ;8;ЭВ-110 КВЛ Альпийская;1;ЭВ-110;Нормальное условие работы;"Условия управления выключателем ЭВ-110 КВЛ-Альпийская. Режим управления ""местное"":
• ШР – 110 - 1 ВЛ Альпийская (00AEE10GS011) включен или отключен.
• ШР – 110 - 2 ВЛ Альпийская (00AEE10GS012) включен или отключен.
• ЛР - 110 ВЛ Альпийская (00AEE10GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ."
2;КРУЭ-110кВ;8;ЭВ-110 КВЛ Альпийская;2;ЭВ-110;Нормальное условие работы управление с дистанции;"Условия управления выключателем ЭВ-110 КВЛ-Альпийская. Режим управления ""дистанция"":
• ШР – 110 - 1 ВЛ Альпийская (00AEE10GS011) включен или отключен.
• ШР – 110 - 2 ВЛ Альпийская (00AEE10GS012) включен или отключен.
• ЛР - 110 ВЛ Альпийская (00AEE10GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.10 КРУЭ – 110 кВ.
• Включен автомат F102 – «ALARMS» в яч.10 КРУЭ – 110 кВ.
• После подачи команды включить/отключить из ПТК на один из коммутационных аппаратов присоединения, управление остальными коммутационными аппаратами блокируется на 10 секунд. "
